8	1.182	6943	2181	-4156	37	11	-23	1.2815e-15	1.76452e-15	-6.00401e-15	1.462	-9490	5727	1723	-45	27	11	1.93547e-14	3.81925e-15	3.71289e-14	1.347	141	4330	-8626	3	20	-41	-2.11339e-14	3.28016e-15	-2.32739e-14	1.016	6554	8320	-6385	35	40	-33	4.41235e-17	-1.75232e-15	-3.11495e-16	1.732	-5819	2422	6095	-27	12	29	-1.52109e-15	-3.04218e-16	3.437e-15	1.631	340	-5168	-3902	4	-24	-18	-1.70656e-15	-3.07201e-16	6.7492e-15	1.241	8104	-6801	-10169	43	-32	-50	1.78427e-15	2.54895e-15	-6.01061e-15	1.479	-5284	4200	-9135	-24	19	-44	1.8969e-15	-9.04914e-15	-1.17151e-14	
8	1.182	3.70069e+07	1.10022e+07	-2.30042e+07	37	11	-23	-1.51618e-25	3.03646e-26	-6.3602e-26	1.462	-4.50095e+07	2.70057e+07	1.10017e+07	-45	27	11	1.96207e-25	-1.29289e-25	3.58001e-26	1.347	3.00014e+06	2.00043e+07	-4.10086e+07	3	20	-41	-8.05799e-26	-6.31756e-26	9.12462e-26	1.016	3.50066e+07	4.00083e+07	-3.30064e+07	35	40	-33	-9.51649e-26	-1.59029e-25	2.6315e-26	1.732	-2.70058e+07	1.20024e+07	2.90061e+07	-27	12	29	-5.49999e-26	8.10849e-26	-2.33038e-25	1.631	4.00034e+06	-2.40052e+07	-1.80039e+07	4	-24	-18	2.40782e-26	1.801e-25	-5.19506e-26	1.241	4.30081e+07	-3.20068e+07	-5.00102e+07	43	-32	-50	-8.71207e-26	9.28069e-26	7.19877e-26	1.479	-2.40053e+07	1.90042e+07	-4.40091e+07	-24	19	-44	2.49198e-25	-3.28636e-26	1.23242e-25	
8	1.182	7.40069e+07	2.20022e+07	-4.60042e+07	37	11	-23	-3.79048e-26	7.59127e-27	-1.59004e-26	1.462	-9.00095e+07	5.40057e+07	2.20017e+07	-45	27	11	4.90526e-26	-3.23227e-26	8.95035e-27	1.347	6.00014e+06	4.00043e+07	-8.20086e+07	3	20	-41	-2.01446e-26	-1.57941e-26	2.28115e-26	1.016	7.00066e+07	8.00083e+07	-6.60064e+07	35	40	-33	-2.37913e-26	-3.97576e-26	6.57896e-27	1.732	-5.40058e+07	2.40024e+07	5.80061e+07	-27	12	29	-1.37508e-26	2.02717e-26	-5.82602e-26	1.631	8.00034e+06	-4.80052e+07	-3.60039e+07	4	-24	-18	6.01941e-27	4.50254e-26	-1.29879e-26	1.241	8.60081e+07	-6.40068e+07	-1.0001e+08	43	-32	-50	-2.17803e-26	2.32019e-26	1.7997e-26	1.479	-4.80053e+07	3.80042e+07	-8.80091e+07	-24	19	-44	6.22998e-26	-8.21588e-27	3.08107e-26	
8	1.182	1.11007e+08	3.30022e+07	-6.90042e+07	37	11	-23	-1.68467e-26	3.37392e-27	-7.06682e-27	1.462	-1.35009e+08	8.10057e+07	3.30017e+07	-45	27	11	2.18013e-26	-1.43658e-26	3.97798e-27	1.347	9.00014e+06	6.00043e+07	-1.23009e+08	3	20	-41	-8.95312e-27	-7.01962e-27	1.01384e-26	1.016	1.05007e+08	1.20008e+08	-9.90064e+07	35	40	-33	-1.05739e-26	-1.76701e-26	2.92402e-27	1.732	-8.10058e+07	3.60024e+07	8.70061e+07	-27	12	29	-6.11159e-27	9.00974e-27	-2.58935e-26	1.631	1.20003e+07	-7.20052e+07	-5.40039e+07	4	-24	-18	2.67527e-27	2.00113e-26	-5.77244e-27	1.241	1.29008e+08	-9.60068e+07	-1.5001e+08	43	-32	-50	-9.68013e-27	1.0312e-26	7.99867e-27	1.479	-7.20053e+07	5.70042e+07	-1.32009e+08	-24	19	-44	2.76888e-26	-3.6515e-27	1.36937e-26	
8	1.182	1.48007e+08	4.40022e+07	-9.20042e+07	37	11	-23	-9.47626e-27	1.89783e-27	-3.97508e-27	1.462	-1.80009e+08	1.08006e+08	4.40017e+07	-45	27	11	1.22633e-26	-8.08076e-27	2.23763e-27	1.347	1.20001e+07	8.00043e+07	-1.64009e+08	3	20	-41	-5.03612e-27	-3.94855e-27	5.70286e-27	1.016	1.40007e+08	1.60008e+08	-1.32006e+08	35	40	-33	-5.94783e-27	-9.93944e-27	1.64477e-27	1.732	-1.08006e+08	4.80024e+07	1.16006e+08	-27	12	29	-3.4378e-27	5.068e-27	-1.45651e-26	1.631	1.60003e+07	-9.60052e+07	-7.20039e+07	4	-24	-18	1.50483e-27	1.12564e-26	-3.24701e-27	1.241	1.72008e+08	-1.28007e+08	-2.0001e+08	43	-32	-50	-5.44508e-27	5.80049e-27	4.49926e-27	1.479	-9.60053e+07	7.60042e+07	-1.76009e+08	-24	19	-44	1.5575e-26	-2.05396e-27	7.70269e-27	
8	1.182	1.85007e+08	5.50022e+07	-1.15004e+08	37	11	-23	-6.06481e-27	1.21461e-27	-2.54405e-27	1.462	-2.25009e+08	1.35006e+08	5.50017e+07	-45	27	11	7.84851e-27	-5.17169e-27	1.43209e-27	1.347	1.50001e+07	1.00004e+08	-2.05009e+08	3	20	-41	-3.22311e-27	-2.52707e-27	3.64983e-27	1.016	1.75007e+08	2.00008e+08	-1.65006e+08	35	40	-33	-3.80661e-27	-6.36125e-27	1.05266e-27	1.732	-1.35006e+08	6.00024e+07	1.45006e+08	-27	12	29	-2.20021e-27	3.24353e-27	-9.32168e-27	1.631	2.00003e+07	-1.20005e+08	-9.00039e+07	4	-24	-18	9.63091e-28	7.20409e-27	-2.07809e-27	1.241	2.15008e+08	-1.60007e+08	-2.5001e+08	43	-32	-50	-3.48485e-27	3.71232e-27	2.87953e-27	1.479	-1.20005e+08	9.50042e+07	-2.20009e+08	-24	19	-44	9.96798e-27	-1.31454e-27	4.92972e-27	
8	1.182	2.22007e+08	6.60022e+07	-1.38004e+08	37	11	-23	-4.21168e-27	8.43483e-28	-1.7667e-27	1.462	-2.70009e+08	1.62006e+08	6.60017e+07	-45	27	11	5.45036e-27	-3.59146e-27	9.94509e-28	1.347	1.80001e+07	1.20004e+08	-2.46009e+08	3	20	-41	-2.23827e-27	-1.75491e-27	2.5346e-27	1.016	2.10007e+08	2.40008e+08	-1.98006e+08	35	40	-33	-2.64348e-27	-4.41754e-27	7.31012e-28	1.732	-1.62006e+08	7.20024e+07	1.74006e+08	-27	12	29	-1.52793e-27	2.25245e-27	-6.47339e-27	1.631	2.40003e+07	-1.44005e+08	-1.08004e+08	4	-24	-18	6.68812e-28	5.00285e-27	-1.44312e-27	1.241	2.58008e+08	-1.92007e+08	-3.0001e+08	43	-32	-50	-2.42004e-27	2.578e-27	1.99967e-27	1.479	-1.44005e+08	1.14004e+08	-2.64009e+08	-24	19	-44	6.92221e-27	-9.12873e-28	3.42342e-27	
8	1.182	2.59007e+08	7.70022e+07	-1.61004e+08	37	11	-23	-3.09429e-27	6.19703e-28	-1.29798e-27	1.462	-3.15009e+08	1.89006e+08	7.70017e+07	-45	27	11	4.00435e-27	-2.63863e-27	7.30661e-28	1.347	2.10001e+07	1.40004e+08	-2.87009e+08	3	20	-41	-1.64444e-27	-1.28932e-27	1.86216e-27	1.016	2.45007e+08	2.80008e+08	-2.31006e+08	35	40	-33	-1.94215e-27	-3.24554e-27	5.37071e-28	1.732	-1.89006e+08	8.40024e+07	2.03006e+08	-27	12	29	-1.12256e-27	1.65487e-27	-4.75596e-27	1.631	2.80003e+07	-1.68005e+08	-1.26004e+08	4	-24	-18	4.91371e-28	3.67556e-27	-1.06025e-27	1.241	3.01008e+08	-2.24007e+08	-3.5001e+08	43	-32	-50	-1.77799e-27	1.89404e-27	1.46915e-27	1.479	-1.68005e+08	1.33004e+08	-3.08009e+08	-24	19	-44	5.08571e-27	-6.70682e-28	2.51517e-27	
8	1.182	2.96007e+08	8.80022e+07	-1.84004e+08	37	11	-23	-2.36907e-27	4.7446e-28	-9.93769e-28	1.462	-3.60009e+08	2.16006e+08	8.80017e+07	-45	27	11	3.06583e-27	-2.0202e-27	5.59413e-28	1.347	2.40001e+07	1.60004e+08	-3.28009e+08	3	20	-41	-1.25902e-27	-9.8714e-28	1.42571e-27	1.016	2.80007e+08	3.20008e+08	-2.64006e+08	35	40	-33	-1.48696e-27	-2.48487e-27	4.11196e-28	1.732	-2.16006e+08	9.60024e+07	2.32006e+08	-27	12	29	-8.59463e-28	1.26701e-27	-3.64129e-27	1.631	3.20003e+07	-1.92005e+08	-1.44004e+08	4	-24	-18	3.76206e-28	2.8141e-27	-8.11756e-28	1.241	3.44008e+08	-2.56007e+08	-4.0001e+08	43	-32	-50	-1.36127e-27	1.45013e-27	1.12482e-27	1.479	-1.92005e+08	1.52004e+08	-3.52009e+08	-24	19	-44	3.89375e-27	-5.13491e-28	1.92567e-27	
8	1.182	3.33007e+08	9.90022e+07	-2.07004e+08	37	11	-23	-1.87186e-27	3.74882e-28	-7.852e-28	1.462	-4.05009e+08	2.43006e+08	9.90017e+07	-45	27	11	2.42239e-27	-1.59621e-27	4.42006e-28	1.347	2.70001e+07	1.80004e+08	-3.69009e+08	3	20	-41	-9.94784e-28	-7.79962e-28	1.12649e-27	1.016	3.15007e+08	3.60008e+08	-2.97006e+08	35	40	-33	-1.17488e-27	-1.96335e-27	3.24896e-28	1.732	-2.43006e+08	1.08002e+08	2.61006e+08	-27	12	29	-6.79083e-28	1.00109e-27	-2.87707e-27	1.631	3.60003e+07	-2.16005e+08	-1.62004e+08	4	-24	-18	2.97249e-28	2.22349e-27	-6.41388e-28	1.241	3.87008e+08	-2.88007e+08	-4.5001e+08	43	-32	-50	-1.07557e-27	1.14578e-27	8.88743e-28	1.479	-2.16005e+08	1.71004e+08	-3.96009e+08	-24	19	-44	3.07654e-27	-4.05721e-28	1.52152e-27	
